0, 1
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
8, 1
9, 1
10, 1
11, 1
12, 1
13, 1
14, 1
15, 1
16, 1
17, 1
18, 1
19, 1
20, 1
21, 1
22, 1
23, 1
24, 1
25, 1
26, 1
27, 1
28, 1
29, 1
30, 2
31, 2
32, 2
33, 2
34, 2
35, 2
36, 2
37, 2
38, 2
39, 2
40, 2
41, 2
42, 4
43, 4
44, 5
45, 5
46, 5
47, 5
48, 5
49, 5
50, 5
51, 5
52, 5
53, 5
54, 5
55, 6
56, 6
57, 6
58, 6
59, 6
60, 6
61, 6
62, 6
63, 6
64, 6
65, 6
66, 7
67, 8
68, 8
69, 8
70, 8
71, 8
72, 8
73, 8
74, 8
75, 8
76, 9
77, 9
78, 10
79, 10
80, 10
81, 10
82, 10
83, 10
84, 10
85, 10
86, 11
87, 11
88, 11
89, 11
90, 11
91, 11
92, 11
93, 12
94, 12
95, 13
96, 13
97, 13
98, 14
99, 16
100, 17
101, 17
102, 17
103, 17
104, 18
105, 19
106, 19
107, 19
108, 19
109, 19
110, 19
111, 19
112, 19
113, 19
114, 20
115, 21
116, 21
117, 21
118, 23
119, 25
120, 26
121, 28
122, 28
123, 28
124, 28
125, 28
126, 30
127, 30
128, 33
129, 33
130, 34
131, 35
132, 36
133, 37
134, 38
135, 39
136, 40
137, 41
138, 42
139, 42
140, 42
141, 43
142, 43
143, 46
144, 46
145, 48
146, 50
147, 52
148, 52
149, 52
150, 53
151, 55
152, 58
153, 59
154, 60
155, 61
156, 63
157, 64
158, 66
159, 67
160, 68
161, 68
162, 71
163, 77
164, 81
165, 83
166, 86
167, 90
168, 90
169, 93
170, 97
171, 101
172, 105
173, 111
174, 115
175, 119
176, 120
177, 120
178, 123
179, 125
180, 126
181, 129
182, 132
183, 136
184, 140
185, 143
186, 150
187, 156
188, 159
189, 163
190, 166
191, 172
192, 181
193, 185
194, 189
195, 196
196, 201
197, 203
198, 206
199, 211
200, 216
201, 224
202, 227
203, 234
204, 238
205, 243
206, 245
207, 251
208, 256
209, 259
210, 261
211, 266
212, 273
213, 281
214, 289
215, 298
216, 303
217, 313
218, 319
219, 324
220, 328
221, 336
222, 342
223, 347
224, 351
225, 361
226, 370
227, 382
228, 388
229, 395
230, 398
231, 405
232, 409
233, 415
234, 421
235, 429
236, 433
237, 437
238, 446
239, 455
240, 461
241, 472
242, 478
243, 488
244, 496
245, 506
246, 514
247, 530
248, 536
249, 546
250, 556
251, 562
252, 565
253, 570
254, 575
255, 582
256, 593
257, 604
258, 612
259, 622
260, 628
261, 631
262, 637
263, 641
264, 649
265, 655
266, 662
267, 664
268, 670
269, 673
270, 679
271, 691
272, 701
273, 711
274, 713
275, 720
276, 723
277, 728
278, 736
279, 739
280, 744
281, 750
282, 757
283, 765
284, 773
285, 775
286, 780
287, 785
288, 786
289, 790
290, 795
291, 800
292, 807
293, 816
294, 820
295, 828
296, 833
297, 835
298, 843
299, 845
300, 850
301, 851
302, 855
303, 856
304, 860
305, 864
306, 873
307, 875
308, 878
309, 882
310, 887
311, 891
312, 892
313, 893
314, 894
315, 900
316, 903
317, 907
318, 910
319, 914
320, 916
321, 917
322, 919
323, 924
324, 926
325, 929
326, 929
327, 931
328, 935
329, 936
330, 938
331, 940
332, 943
333, 946
334, 946
335, 947
336, 948
337, 951
338, 953
339, 954
340, 955
341, 955
342, 955
343, 956
344, 956
345, 960
346, 960
347, 961
348, 962
349, 962
350, 963
351, 965
352, 966
353, 966
354, 966
355, 966
356, 966
357, 966
358, 966
359, 968
360, 968
361, 968
362, 968
363, 971
364, 971
365, 971
366, 972
367, 972
368, 972
369, 973
370, 974
371, 975
372, 976
373, 977
374, 978
375, 978
376, 979
377, 979
378, 979
379, 981
380, 982
381, 984
382, 984
383, 984
384, 985
385, 987
386, 988
387, 989
388, 989
389, 989
390, 989
391, 989
392, 990
393, 991
394, 992
395, 992
396, 992
397, 992
398, 992
399, 992
400, 992
401, 992
402, 992
403, 993
404, 993
405, 993
406, 993
407, 993
408, 993
409, 993
410, 993
411, 993
412, 993
413, 993
414, 993
415, 993
416, 993
417, 993
418, 993
419, 993
420, 993
421, 993
422, 993
423, 993
424, 993
425, 994
426, 994
427, 995
428, 995
429, 995
430, 995
431, 995
432, 995
433, 995
434, 995
435, 995
436, 995
437, 995
438, 995
439, 995
440, 995
441, 995
442, 995
443, 995
444, 995
445, 996
446, 996
447, 997
448, 997
449, 997
450, 997
451, 997
452, 997
453, 997
454, 997
455, 998
456, 998
457, 998
458, 998
459, 998
460, 998
461, 998
462, 999
463, 1000
