0, 1
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
8, 1
9, 1
10, 1
11, 1
12, 1
13, 1
14, 1
15, 1
16, 1
17, 1
18, 1
19, 1
20, 1
21, 1
22, 1
23, 1
24, 1
25, 1
26, 1
27, 1
28, 1
29, 1
30, 1
31, 1
32, 1
33, 1
34, 1
35, 1
36, 1
37, 1
38, 1
39, 1
40, 1
41, 1
42, 1
43, 1
44, 1
45, 1
46, 1
47, 2
48, 2
49, 2
50, 2
51, 2
52, 2
53, 2
54, 2
55, 2
56, 2
57, 2
58, 2
59, 2
60, 2
61, 2
62, 2
63, 2
64, 2
65, 2
66, 2
67, 2
68, 2
69, 2
70, 2
71, 2
72, 2
73, 2
74, 3
75, 3
76, 3
77, 3
78, 4
79, 4
80, 4
81, 4
82, 4
83, 4
84, 4
85, 4
86, 5
87, 6
88, 6
89, 6
90, 6
91, 7
92, 8
93, 8
94, 8
95, 8
96, 8
97, 8
98, 8
99, 8
100, 8
101, 8
102, 8
103, 8
104, 9
105, 10
106, 10
107, 10
108, 10
109, 10
110, 10
111, 10
112, 10
113, 10
114, 10
115, 10
116, 10
117, 10
118, 10
119, 10
120, 10
121, 10
122, 10
123, 10
124, 10
125, 11
126, 11
127, 11
128, 11
129, 11
130, 11
131, 11
132, 11
133, 11
134, 11
135, 11
136, 11
137, 11
138, 11
139, 11
140, 11
141, 11
142, 11
143, 11
144, 11
145, 11
146, 11
147, 13
148, 13
149, 13
150, 13
151, 13
152, 14
153, 14
154, 14
155, 15
156, 15
157, 17
158, 18
159, 22
160, 23
161, 23
162, 25
163, 26
164, 28
165, 30
166, 31
167, 33
168, 34
169, 35
170, 35
171, 37
172, 37
173, 38
174, 38
175, 39
176, 42
177, 45
178, 46
179, 47
180, 47
181, 49
182, 51
183, 52
184, 54
185, 57
186, 57
187, 57
188, 60
189, 62
190, 62
191, 65
192, 66
193, 67
194, 72
195, 74
196, 76
197, 79
198, 82
199, 82
200, 84
201, 92
202, 94
203, 98
204, 100
205, 103
206, 105
207, 108
208, 111
209, 115
210, 120
211, 122
212, 125
213, 127
214, 132
215, 138
216, 140
217, 142
218, 145
219, 153
220, 154
221, 159
222, 163
223, 166
224, 172
225, 174
226, 176
227, 182
228, 187
229, 193
230, 196
231, 203
232, 206
233, 213
234, 218
235, 222
236, 228
237, 231
238, 235
239, 241
240, 251
241, 262
242, 269
243, 276
244, 278
245, 283
246, 289
247, 293
248, 300
249, 302
250, 311
251, 319
252, 326
253, 336
254, 343
255, 348
256, 357
257, 363
258, 367
259, 370
260, 379
261, 389
262, 394
263, 398
264, 407
265, 414
266, 418
267, 427
268, 433
269, 443
270, 453
271, 458
272, 468
273, 469
274, 475
275, 477
276, 483
277, 491
278, 498
279, 506
280, 515
281, 522
282, 531
283, 536
284, 541
285, 546
286, 554
287, 568
288, 577
289, 588
290, 598
291, 604
292, 613
293, 619
294, 622
295, 631
296, 639
297, 645
298, 650
299, 656
300, 664
301, 668
302, 680
303, 687
304, 691
305, 698
306, 705
307, 711
308, 717
309, 723
310, 733
311, 737
312, 744
313, 744
314, 749
315, 754
316, 763
317, 770
318, 776
319, 780
320, 787
321, 791
322, 797
323, 799
324, 803
325, 809
326, 814
327, 820
328, 824
329, 829
330, 833
331, 838
332, 841
333, 843
334, 847
335, 852
336, 854
337, 860
338, 861
339, 865
340, 866
341, 867
342, 873
343, 878
344, 881
345, 883
346, 885
347, 886
348, 889
349, 891
350, 895
351, 898
352, 906
353, 908
354, 909
355, 913
356, 915
357, 917
358, 923
359, 926
360, 929
361, 930
362, 934
363, 935
364, 935
365, 938
366, 940
367, 942
368, 942
369, 943
370, 946
371, 946
372, 947
373, 948
374, 951
375, 952
376, 953
377, 954
378, 957
379, 958
380, 960
381, 962
382, 962
383, 962
384, 962
385, 964
386, 964
387, 965
388, 965
389, 967
390, 967
391, 969
392, 970
393, 970
394, 971
395, 971
396, 971
397, 971
398, 972
399, 972
400, 973
401, 976
402, 977
403, 977
404, 978
405, 978
406, 978
407, 979
408, 979
409, 979
410, 979
411, 980
412, 982
413, 982
414, 982
415, 983
416, 983
417, 983
418, 983
419, 983
420, 984
421, 985
422, 985
423, 985
424, 985
425, 985
426, 987
427, 987
428, 987
429, 987
430, 987
431, 988
432, 989
433, 989
434, 989
435, 989
436, 989
437, 990
438, 990
439, 990
440, 990
441, 990
442, 990
443, 990
444, 990
445, 990
446, 990
447, 991
448, 991
449, 991
450, 992
451, 992
452, 993
453, 993
454, 993
455, 993
456, 994
457, 994
458, 994
459, 994
460, 995
461, 995
462, 995
463, 995
464, 995
465, 995
466, 995
467, 995
468, 995
469, 995
470, 995
471, 995
472, 996
473, 996
474, 996
475, 996
476, 996
477, 996
478, 996
479, 996
480, 996
481, 996
482, 996
483, 997
484, 997
485, 997
486, 997
487, 997
488, 997
489, 997
490, 997
491, 997
492, 997
493, 998
494, 998
495, 998
496, 998
497, 998
498, 998
499, 998
500, 998
501, 998
502, 998
503, 998
504, 998
505, 998
506, 998
507, 998
508, 998
509, 998
510, 998
511, 998
512, 998
513, 998
514, 998
515, 1000
